tweet, sentiment, polarity
b'@shatterhand55 I found Rory was out of my league so dropped standards...',-0.4337662337662333,Negative
b'#IBMWatson should help Toronto scout for #offense https://t.co/ffcIgmX3th',-0.42134146341463374,Negative
b"@tallon_john That is a definite plus. It's the start of an extended period of perving that will include Clara later.",-0.33313953488372056,Negative
b'@shatterhand55 Already halfway through those episodes and found amy pond helps',-0.4337662337662333,Negative
b'RT @FlaPanthers: Cats staff roster:\n\nguy-Mahovlich-guy\nguy-guy-guy\nguy-guy-guy\nguy-guy-Thornton\n\nPotvin - Pronger\nBoughner - Tallon\nMcCabe\xe2\x80\xa6',-0.43396226415094374,Negative
b"RT @KidsOf2018: I have been ready for high school to be over since the first day of freshman year\xe2\x80\xa6 But now that were seniors I'm kind of wa\xe2\x80\xa6",-0.30178899082568766,Negative
b'@imalexsuissa @jawsaholic Tallon is clearly getting rid of what Rowe did.',-0.4017241379310341,Negative
b'RT @Canvi180Graus: Ver\xc3\xb3nica Tall\xc3\xb3n (@TallonVeronica) Candidata a Diputada @Canvi180Graus Candidatura @JordiPintoSala   https://t.co/F3U3WMY\xe2\x80\xa6',-0.48884297520661246,Negative
b'After losses, Dale Tallon says Panthers will be aggressive. https://t.co/EI1byLlNM8 https://t.co/tymCxDujVt',-0.41810230585740754,Negative
b'RT @SpiegelSports: Pronger also said Tallon had a great sales pitch and the fit was perfect. Wheels on this job started with Luukko relatio\xe2\x80\xa6',-0.33457031250000036,Negative
b'Pronger also said Tallon had a great sales pitch and the fit was perfect. Wheels on this job started with Luukko relationship. #FlaPanthers',-0.3472222222222219,Negative
b'RT @Cats0ntheprowl: Tallon says they\'ll spend as much money as they need to make the team better..."We have full support from Vinnie..."',-0.3941441441441444,Negative
b'RT @Cats0ntheprowl: Pronger: "I have a lot of respect for [Tallon]',-0.45209251101321674,Negative
b'RT @FlaPanthers: Tallon: "I want to thank Smith &amp; Marchessault for their contributions to our team, and wish them the best of luck in Las V\xe2\x80\xa6',-0.43281938325991276,Negative
b'@5MrClutch @PostMalone "Never caught a feelin\' this hard, harder than the liquor I pour"',-0.40281124497991927,Negative
b"RT @hfialkov: Pronger's aspiration is to be GM some day and Dale Tallon is a perfect mentor with his track record #flapanthers",-0.3793750000000006,Negative
b"Pronger's aspiration is to be GM some day and Dale Tallon is a perfect mentor with his track record #flapanthers",-0.37659574468085066,Negative
b'RT @FlaPanthers: Cats staff roster:\n\nguy-Mahovlich-guy\nguy-guy-guy\nguy-guy-guy\nguy-guy-Thornton\n\nPotvin - Pronger\nBoughner - Tallon\nMcCabe\xe2\x80\xa6',-0.4422169811320758,Negative
b'RT @GeorgeRichards: Chris Pronger said Peter Luukko introduced him to the Florida Panthers, relationship built (through golf) with Dale Tal\xe2\x80\xa6',-0.43437500000000073,Negative
b'Pronger: "I have a lot of respect for [Tallon]',-0.4515789473684207,Negative
b'Chris Pronger said Peter Luukko introduced him to the Florida Panthers, relationship built (through golf) with Dale\xe2\x80\xa6 https://t.co/5XZnMWlmhI',-0.4659574468085103,Negative
b'RT @Cats0ntheprowl: Pronger: "I really got to know [Tallon] when Peter Luukko came down to Florida" ... also through GM meetings',-0.43207923112986485,Negative
b'Pronger: "I really got to know [Tallon] when Peter Luukko came down to Florida" ... also through GM meetings',-0.4324354657687987,Negative
b'@fagertsmor @JeiJeieL Tallon itse asiassa sanoi, ett\xc3\xa4 tulevat olemaan aggressiivisia pelaajamarkkinoilla, joten usk\xe2\x80\xa6 https://t.co/30bV1OFiiH',-0.4866336633663363,Negative
b'RT @HeraldSports: Hall of Famer Chris Pronger leaves NHL, joins Dale Tallon and Florida Panthers front office.\nhttps://t.co/EI1byL4cny http\xe2\x80\xa6',-0.41189150985069395,Negative
b"RT @HeraldSports: After losing Marchessault and Smith, Dale Tallon says Florida Panthers will be 'aggressive' in free agency, trades.\nhttps\xe2\x80\xa6",-0.40735053235053265,Negative
b'RT @FlaPanthers: Tallon: "I want to thank Smith &amp; Marchessault for their contributions to our team, and wish them the best of luck in Las V\xe2\x80\xa6',-0.3905529953917053,Negative
b'RT @bobbycappucino: Tallon: we got rid of two good forwards because D wins championships\n\nalso Tallon: we don\xe2\x80\x99t want jason demers anymore\xe2\x80\xa6',-0.37054701627486547,Negative
b'RT @NRLFootyShow: We invited Tallon, our \xe2\x80\x98Super-Stats Kid\xe2\x80\x99, to meet some of his @SSFCRABBITOHS heroes. \xe2\x9d\xa4   \n \n#9NRLFootyShow | https://t.co\xe2\x80\xa6',-0.4751902282739296,Negative
b'@MarkLazerus Ask Florida Fans about The Great Dale Tallon today.',-0.24255319148936136,Negative
b"@LUVandHAT @stuheritage @orbyn James Bond can fuck off. He's always poncing about like the world's biggest annoyance.",-0.5104368932038831,Negative
b'RT @FlaPanthers: Cats staff roster:\n\nguy-Mahovlich-guy\nguy-guy-guy\nguy-guy-guy\nguy-guy-Thornton\n\nPotvin - Pronger\nBoughner - Tallon\nMcCabe\xe2\x80\xa6',-0.44198312236287,Negative
b'@andyacr @FlaPanthers we can think positive and have faith in dale tallon',-0.21077441077441048,Negative
b'RT @twolinepass: dal\xc3\xa9 tallon',-0.44268774703557395,Negative
b'RT @FlaPanthers: Cats staff roster:\n\nguy-Mahovlich-guy\nguy-guy-guy\nguy-guy-guy\nguy-guy-Thornton\n\nPotvin - Pronger\nBoughner - Tallon\nMcCabe\xe2\x80\xa6',-0.43357487922705346,Negative
b'#Florida #FloridaPanthers Panthers GM Tallon on losing Marchessault and Smith: Defense wins championships https://t.co/F5CuJiU6hj',-0.484523809523809,Negative
b'@LUVandHAT @stuheritage @orbyn My thoughts on Gardening: gardening can sod off. Anyone who enjoys digging about in\xe2\x80\xa6 https://t.co/ZiUdbrUVen',-0.5002403846153842,Negative
b'RT @twolinepass: "defense wins championships" is what dale tallon said like three hours ago https://t.co/4hd1c1cYr9',-0.4061347061347072,Negative
b"@LUVandHAT @stuheritage @orbyn Btw Stu I can't imagine you being a monk. I really can't because I don't think monks swear.",-0.4987864077669899,Negative
b'RT @GeorgeRichards: Dale Tallon statement: Chris Pronger is joining the front office as senior advisor. Thrilled and proud to add him to th\xe2\x80\xa6',-0.4014830508474583,Negative
b'RT @Canvi180Graus: Ver\xc3\xb3nica Tall\xc3\xb3n (@TallonVeronica) Candidata a Diputada @Canvi180Graus Candidatura @JordiPintoSala   https://t.co/F3U3WMY\xe2\x80\xa6',-0.5074380165289267,Negative
b'Hockey Twitter is now going to witch hunt Dale Tallon right?  Just because he sees the game differently.  Complete farce that some are.',-0.226513317191283,Negative
b'RT @Canvi180Graus: Ver\xc3\xb3nica Tall\xc3\xb3n (@TallonVeronica) Candidata a Diputada @Canvi180Graus Candidatura @JordiPintoSala   https://t.co/F3U3WMY\xe2\x80\xa6',-0.47954545454545544,Negative
b'RT @twolinepass: "defense wins championships" is what dale tallon said like three hours ago https://t.co/4hd1c1cYr9',-0.3993871513102293,Negative
b'Dave Tallon a pass\xc3\xa9 la marche arri\xc3\xa8re en Floride... Dommage pour les Panthers. Franchise sans aucune patience. https://t.co/HXes0fLh2n',-0.4381410256410257,Negative
b'RT @ATFulemin: Tallon did a lot to build one of the best teams in my lifetime...and yet his behavior in Florida keeps getting weirder https\xe2\x80\xa6',-0.34937106918239114,Negative
