tweet, sentiment, polarity
b"@_ChetUBetcha Bruhhhh I'm sickkkk if there woulda been a wad of pens he woulda chunked them \xf0\x9f\x98\x82",-0.3753246753246749,Negative
b'RT @Lady_Bird73: JIMI HENDRIX \nVoodoo Child (slight Return)\n\nhttps://t.co/jkF5AFVpZ9 https://t.co/ogIYPMp8mS',-0.40169428272876656,Negative
b'RT @_ChetUBetcha: Boy was looking for something to throw! Lmao https://t.co/4ttbcc1bmq',-0.35076452599388497,Negative
b'Rutherford lawmakers split on gas tax https://t.co/sqUCEuximl',-0.4379629629629626,Negative
b'@skaysanders @jonas_marsh YUSEEEEEEE\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb',-0.38481012658227803,Negative
b'RT @sermonindex: \xe2\x80\x9cThink it not easy: for it is a steep ascent to eternal glory: many are  laying dead by the way, slain with security.\xe2\x80\x9d - S\xe2\x80\xa6',-0.4377585377585385,Negative
b'@tlittlepage well Rutherford went to law school for a year, can we get him next year?',-0.44269662921348274,Negative
b'RT @_dbell2: If your under the age of 16 please do not attend the first week the theatre will be filled with a bunch of 20 year olds. WE BE\xe2\x80\xa6',-0.38007263138416075,Negative
b'RT @III_Means_Free: Execution by Firing Squad: The Militarized Police State Opens Fire.\n\nhttps://t.co/fwqvCOudQ2 \nvia @Rutherford_Inst http\xe2\x80\xa6',-0.42859201317414647,Negative
b'RT @III_Means_Free: Commentary: Run for Your Life: The American Police State Is Coming to Get You.\n\nhttps://t.co/9vqcIKJXkd \nvia @Rutherfor\xe2\x80\xa6',-0.4514403292181078,Negative
b'RT @III_Means_Free: The Illusion of #Freedom: The #PoliceState Is Alive and Well.\n\nREAD: https://t.co/ERyXjPUsfP\n\nvia @Rutherford_Inst http\xe2\x80\xa6',-0.41059746328437974,Negative
b'RT @tauriqmoosa: Men are legally allowed to rape women, as long as men can prove there was initial consent. Holy shit. https://t.co/nLQsnek\xe2\x80\xa6',-0.38528311096648327,Negative
b'RT @III_Means_Free: \xe2\x95\x94\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88 \n\xe2\x95\x91\xe2\x96\x88\xe2\x96\x88\xe2\x95\x94\xe2\x95\x90\xe2\x95\x90\xe2\x95\x9d \n\xe2\x95\x91\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88\xe2\x96\x88 \n\xe2\x95\x91\xe2\x96\x88\xe2\x96\x88\xe2\x95\x94\xe2\x95\x90\xe2\x95\x90\xe2\x95\x9d \n\xe2\x95\x9a\xe2\x96\x88\xe2\x96\x88\xe2\x95\x9dOLLOW\nThe Best\n\n@Rutherford_Inst \n\nThey Are\n\xe2\x9c\x94Principled \n\xe2\x9c\x94American\n\xe2\x9c\x94Patriots\xe2\x80\xa6 \n\n.\xe2\x80\xa6',-0.46118143459915695,Negative
b'Training camp em East Rutherford come\xc3\xa7ar\xc3\xa1 em 27/07. #GFam https://t.co/nAYOS1vl7Z',-0.3853048557867829,Negative
b'RT @thenbhdBRA: Jesse Rutherford e Devon Carlson por jeffellisworldwide no Instagram. https://t.co/e0KXB1FAQK',-0.4387276785714295,Negative
b'RT @thenbhdBRA: Jesse Rutherford com Devon e amigos em nova publica\xc3\xa7\xc3\xa3o no Instagram de Matthew Baus. https://t.co/vseSrkszgN',-0.4387276785714295,Negative
b'@DickKingSmith @drphilhammond @Fi_Rutherford',-0.3752252252252249,Negative
b'RT @BleacherReport: The best #LeBronChallenge yet \xf0\x9f\x98\x82\xf0\x9f\x98\x82 (via @dakidgowie) https://t.co/IBgrvUAJXN',-0.3729938935236957,Negative
b'https://t.co/1mHsCesov1',-0.37714285714285667,Negative
b"@GovHowardDean @IndivisibleSF But GOP simply doesn't care.  Election fraud is as old as the Republican Party: Ruthe\xe2\x80\xa6 https://t.co/1YkoQhIisK",-0.3910377358490563,Negative
b'RT @vocalsrockindie: jesse rutherford (the neighbourhood) - baby came home https://t.co/JcHl3SUQ6Q',-0.428110599078342,Negative
b'RT @PGSportsNow: Penguins bring back Chad Ruhwedel on two-year deal https://t.co/V86mz1GAwE https://t.co/T9OnbX6rUr',-0.3764965986394567,Negative
b'RT @AaronRodgers12: #baller #midrange #drewgoodendisciple # https://t.co/yJCOSl56mG',-0.44238505747126583,Negative
b'I miss when Jesse Rutherford was a douchebag sb',-0.4134210526315786,Negative
b'RT @thenbhdBRA: Jesse Rutherford com Devon e amigos em nova publica\xc3\xa7\xc3\xa3o no Instagram de Matthew Baus. https://t.co/vseSrkszgN',-0.4358395989974947,Negative
b'RT @JMackeyPG: Welcome back to Pittsburgh, Chad Ruhwedel: https://t.co/UDflkLMc99',-0.3491631799163183,Negative
b'Penguins bring back Chad Ruhwedel on two-year deal https://t.co/V86mz1GAwE https://t.co/T9OnbX6rUr',-0.3539324116743468,Negative
b'Rutherford B. Hayes on knowledge... https://t.co/J1N0IzAXgi',-0.3626373626373622,Negative
b'While the start of free agency is still over a week away, #Penguins GM Jim Rutherford will look to the entry draft. https://t.co/lZu7OHm3yt',-0.45202020202020166,Negative
b'THIS https://t.co/YXu9wmc46F',-0.4216560509554136,Negative
b'Romance Is Dead And Easy Sex Killed It https://t.co/vcca75DRqa via @ThoughtCatalog https://t.co/UXSaBXpEwG',-0.39578869047619014,Negative
b'RT @USAWrestling: .@zaintrain_psu Nominated for 2017 ESPY Award! https://t.co/AfHRbdc3to https://t.co/cRjS1rcsKl',-0.35939190080464406,Negative
b'In exactly 30 days, Barcelona will play the first friendly of the pre-season, in East Rutherford against Juventus #fcblive',-0.43775510204081597,Negative
b'Among the last survivors were three men named Jones, Aaronson, and Rutherford.  #1984 @realdonaldtrump',-0.4918269230769227,Negative
