tweet, sentiment, polarity
b'RT @seventeen: "The Fault In Our Stars" Author @JohnGreen Announces His First Novel in Six Years https://t.co/IlVpJIHH8n https://t.co/QFpTd\xe2\x80\xa6',-0.3861927546138077,Negative
b'Tower of Power - What Is Hip? https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b'RT @mollyrobbinss: more art on the wall! come see sweeney todd, 6/23-6/25 @ 8 in the vhs theatre: tix are $7 https://t.co/DrSEUatZND',-0.3565096755833812,Negative
b'Feliz cumplea\xc3\xb1os a mi italiana favorita!! @Beatricesg95 te quiero mucho \xf0\x9f\x98\x98\xf0\x9f\x98\x98',-0.4394329896907213,Negative
b'\xe3\x82\xb9\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\x8b\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\x88\xe3\x83\x83\xe3\x83\x89 \xe3\x83\x95\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe8\xa1\x97\xe3\x81\xae\xe6\x82\xaa\xe9\xad\x94\xe3\x81\xae\xe7\x90\x86\xe9\xab\xaa\xe5\xb8\xab... https://t.co/DRbySnnVEE',-0.5186170212765953,Negative
b'Another day, another book :-)\n\n#myyearinbooks #misschloereads #chloereads #happy #love #amazing\xe2\x80\xa6 https://t.co/AGIAOY6qF7',-0.3645132426628487,Negative
b'@Johnston985 You can draft too many rd1! See: Malcolm Subban! Great kid, but not a smart 1st round pick by PC, Swee\xe2\x80\xa6 https://t.co/u0D7O37IHR',-0.30259572901325443,Negative
b'Gotta watch sweeney todd when I get home',-0.48533333333333295,Negative
b'Mi madre est\xc3\xa1 luchando con una ara\xc3\xb1a y no pienso ayudarla xD',-0.4305263157894733,Negative
b'RT @HackswithHaggs: Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller htt\xe2\x80\xa6',-0.4032235939643353,Negative
b'Waylon Jennings - Amanda https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b"@conroyherald Wouldn't surprise me if Sweeney goes off the board and takes him at 18",-0.39144718210138735,Negative
b'@halfheavens Sweeney Todd, 10 things i hate about you, Coraline',-0.4444444444444441,Negative
b'#FF I LOve DOOL! @marybeth_evans1 @TheJudiEvans @SuzanneC_Rogers @DaysHayes @officialnichols @DeidreHall @DrakeHogestyn @Ali_Sweeney',-0.4408333333333328,Negative
b'@BruinsArsenal @conroyherald Exactly. I think Sweeney will pull something off',-0.4068965517241376,Negative
b'RT @JosfIsSoCool: Just watched Sweeney Todd. Johnny Depp can only play Jack Sparrow',-0.42051820728291406,Negative
b'@Johnston985 Rask, Khudobin, McIntyre, Subban, Vladar. Can Sweeney be serious?',-0.3574906367041195,Negative
b'Glossary - Almsgiver https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b"And my Lucy lies in ashes\nAnd I'll never see my girl again.\nBut the work waits!\nI'm alive at last!\nAnd I'm full of joy!",-0.3580246913580243,Negative
b'I love how, when I stop thinkin about Mad Sweeney... Esme just comes by n reminds me y HE IS SO GOOD',-0.4381188118811878,Negative
b"funny thing is: i didn't remember falling in love with Sweeney when reading the book... but shit happens #LT",-0.40097087378640744,Negative
b'RT @JosfIsSoCool: Just watched Sweeney Todd. Johnny Depp can only play Jack Sparrow',-0.39793577981651407,Negative
b'RT @RolerEnProceso: Se busca persona interesada en una trama basada en American Gods con Mad Sweeney. Quiz\xc3\xa1s alg\xc3\xban dios, a elecci\xc3\xb3n del con\xe2\x80\xa6',-0.4043427230046957,Negative
b"@goodydiscourse Wasn't listed on agda, but before enterg Sweeney motion w/ 'Discussn concerning apptnt, employ, per\xe2\x80\xa6 https://t.co/ROxreFuCOr",-0.434269662921348,Negative
b"@weebuns05 @ianpaisleymp For some reason Seymour Sweeney's name keeps coming into my head, Does anybody on twitter know of him???",-0.3977528089887637,Negative
b'ADELE - Skyfall https://t.co/G8WcCcpzga #kpfc',-0.46549999999999964,Negative
b'KPFC - JINGLE #8 https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b'Check out my latest listing on @RateMyAgent_AUS https://t.co/n6r2SJ439P',-0.4463917525773193,Negative
b'Just watched Sweeney Todd. Johnny Depp can only play Jack Sparrow',-0.3924019607843134,Negative
b"RT @DavidLMatthews: Chicago's new Apple store looks like a laptop https://t.co/jW48i1O9YK https://t.co/qk5uBNDu9g",-0.3893808038926781,Negative
b"RT @DavidLMatthews: Chicago's new Apple store looks like a laptop https://t.co/jW48i1O9YK https://t.co/qk5uBNDu9g",-0.3893808038926781,Negative
b'RT @kschorsch: .@SilverCrossHosp gets green light to build 100-bed psych hospital. What fueled the move: https://t.co/oTOvpbNlG0',-0.4427042801556427,Negative
b'@D_merrick91 gets the ball for Sweeney',-0.35020898641588255,Negative
b'@SRowntree0161 @Danny67_ @RangersFC @SportsDirectUK  https://t.co/yEY5nFWzi5',-0.3803258145363405,Negative
b"Why tf don't freeze pops come pre-frozen",-0.429444444444444,Negative
b'Daily reminding I love Laura Moon, Shadow Moon and Mad Sweeney so much',-0.4271844660194172,Negative
b'Van Morrison - Brown Eyed Girl https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b'RT @HackswithHaggs: Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller htt\xe2\x80\xa6',-0.3786838340486412,Negative
b'RT @HackswithHaggs: Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller htt\xe2\x80\xa6',-0.37054093567251484,Negative
b'@airchrisjordan Counterpoint: Don Sweeney.',-0.33218390804597664,Negative
b'RT @PLLTVSeries: We aren\xe2\x80\x99t picking just one. We\xe2\x80\x99re voting for ALL the #PrettyLittleLiars as #ChoiceDramaTVActress: https://t.co/1YF2QdjdjF\xe2\x80\xa6',-0.3813670411985027,Negative
b'Guy Clark - Shut Up and Talk to Me https://t.co/G8WcCcpzga #kpfc',-0.46549999999999964,Negative
b'Win this Doc Sweeney Solid Shell High-Dosage Snare https://t.co/Rig9deTIZW',-0.3701149425287353,Negative
b"@NHLBruins That's super now can we get to some real news?! Sweeney your next deal will make or break you hopefully\xe2\x80\xa6 https://t.co/H0SsaejliP",-0.3321969696969693,Negative
b"@Willabray5286 Hope you'll email or call that loser professor. You can also call the Univ President, Joanne Berger-Sweeney, at 860.297.4186",-0.4656249999999997,Negative
b'KPFC - ROBIN LINER https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b'RT @Skateboard_Gifs: https://t.co/qV64Z8COfV',-0.3990275813295625,Negative
b'Sixers are gonna be too good in the next couple years',-0.38607594936708817,Negative
b'3. My favorite character is Anubis (Chris Obi), and my favorite scene is him taking Mrs. Fadil to the afterlife.\xe2\x80\xa6 https://t.co/LZHuq4Ujzf',-0.42455357142857114,Negative
b'I bought Fraser a new Sweeney Todd DVD in the hope Id get my copy back... still waiting @FrazzaPreston \xf0\x9f\x98\x82',-0.18109600679694118,Negative
b"He's not Don Sweeney... https://t.co/0UTrz0eUpk",-0.4063333333333327,Negative
b'Sweeney Todd! @BarrowStTheatre #meatpies #mrslovett @TimSeitz https://t.co/r7nKdV75r7',-0.3406135998832627,Negative
b'@KBurr314 Reno Sweeney (you), and Hope Harcourt in Anything Goes',-0.3439880952380949,Negative
b'@finebaum Dabo Sweeney, Jim Harbaugh &amp; PJ Fleck',-0.34367816091953984,Negative
b'RT @HackswithHaggs: Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller htt\xe2\x80\xa6',-0.37037815126050455,Negative
b'Sam Smith - Stay With Me https://t.co/G8WcCcpzga #kpfc',-0.46549999999999964,Negative
b'KPFC - JINGLE #9 https://t.co/G8WcCc7YoC #kpfc',-0.46549999999999964,Negative
b'KPFC - AP CLOSE https://t.co/G8WcCcpzga #kpfc',-0.46549999999999964,Negative
b'RT @HackswithHaggs: Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller htt\xe2\x80\xa6',-0.34578488372093047,Negative
b'Don Sweeney talked about the difficult expansion process &amp; admitted the Bruins "lost a good player" in Colin Miller https://t.co/GCELqmZ4dl',-0.3568016614745584,Negative
